,text,xmin,xmax,negative,neutral,positive
195,"If this young person should produce her letters for blackmailing or other purposes, how is she to prove their authenticity?”
",1171.7729117400606,1179.3719999999998,0.22746644914150238,0.75005042552948,0.022483164444565773
196,“There is the writing.”,1180.268,1181.8648208144014,0.0264789629727602,0.8994321823120117,0.07408886402845383
197,“Pooh! Forgery.”,1182.508,1184.3799999999999,0.3988223373889923,0.450806587934494,0.15037108957767487
198,“My private notepaper.”,1184.988,1186.5293719592262,0.03129494562745094,0.9165180921554565,0.052186887711286545
199,“Stolen.”,1187.1860320718472,1187.9239999999998,0.3076370060443878,0.6695545315742493,0.022808443754911423
200,“My own seal.”,1188.356,1189.4199999999998,0.026228008791804314,0.8130292296409607,0.16074272990226746
201,“Imitated.”,1190.14,1191.0199999999998,0.05291583016514778,0.8155207633972168,0.13156335055828094
202,“My photograph.”,1191.644,1192.7271198896824,0.021660009399056435,0.8887284398078918,0.08961161226034164
203,“Bought.”,1193.38,1194.0630835670836,0.0338340662419796,0.8764792680740356,0.08968667685985565
204,“We were both in the photograph.”,1194.692,1196.7576543740456,0.02073824033141136,0.9019924998283386,0.07726933807134628
205,"“Oh, dear! ",1197.388,1198.34,0.03113595023751259,0.4132561981678009,0.555607795715332
206,That is very bad! ,1199.028,1200.436,0.5963984727859497,0.316154807806015,0.08744673430919647
207,Your Majesty has indeed committed an indiscretion.”,1200.956,1203.7079999999999,0.5572442412376404,0.4239066243171692,0.018849173560738564
208,“I was mad﻿—insane.”,1204.348,1206.2359999999999,0.8246263265609741,0.15142276883125305,0.02395089529454708
209,“You have compromised yourself seriously.”,1207.044,1209.6999999999998,0.5673187971115112,0.4027484655380249,0.02993275597691536
210,“I was only Crown Prince then.,1210.612,1212.4193400520626,0.027066966518759727,0.8595332503318787,0.11339978128671646
211,I was young. ,1212.84956564309,1213.7100168251452,0.058467037975788116,0.6545528769493103,0.2869800627231598
212,I am but thirty now.”,1213.9138078945793,1215.3319999999999,0.015215822495520115,0.8698427677154541,0.11494134366512299
213,“It must be recovered.”,1216.332,1218.1254899962173,0.055110715329647064,0.8447888493537903,0.10010039061307907
214,“We have tried and failed.”,1218.94,1220.4279999999999,0.5891680121421814,0.3855415880680084,0.0252903550863266
215,“Your Majesty must pay.,1221.396,1223.108,0.1105833649635315,0.8283868432044983,0.06102979555726051
216, It must be bought.”,1223.58,1224.692091122427,0.06529230624437332,0.8034585118293762,0.1312492936849594
217,“She will not sell.”	,1225.5,1226.716,0.06060423329472542,0.8669612407684326,0.07243449240922928
218,"“Stolen, then.”",1227.676,1228.764,0.17324304580688477,0.7953791618347168,0.03137778490781784
219,“Five attempts have been made. ,1229.732,1231.9928102474864,0.04179750755429268,0.870732843875885,0.0874696597456932
220,Twice burglars in my pay ransacked her house. ,1232.1739578647612,1235.389328071388,0.5958127379417419,0.3877166509628296,0.01647062599658966
221,Once we diverted her luggage when she travelled. ,1235.628,1238.5820548258555,0.05578947812318802,0.896402895450592,0.0478077158331871
222,Twice she has been waylaid. ,1238.876419703927,1240.7959999999998,0.09433967620134354,0.8644998669624329,0.04116044566035271
223,There has been no result.”,1241.58,1243.6994750138672,0.06255834549665451,0.8343014121055603,0.10314024239778519
224,“No sign of it?”,1244.484,1245.6281632710036,0.10045228898525238,0.8751929402351379,0.024354737251996994
225,“Absolutely none.”,1246.18,1247.676,0.15200982987880707,0.6479731798171997,0.2000170350074768
226,Holmes laughed. ,1248.7,1249.6360543032074,0.03071100264787674,0.6825317144393921,0.28675737977027893
227,"“It is quite a pretty little problem,” said he.",1250.348,1253.2999999999997,0.0131089948117733,0.2794607877731323,0.7074302434921265
228,"“But a very serious one to me,” returned the King reproachfully.",1253.9,1257.9959999999999,0.02558564767241478,0.7430055141448975,0.23140884935855865
229,"“Very, indeed. ",1258.884,1260.5079999999998,0.03849293291568756,0.6854146122932434,0.27609241008758545
230,And what does she propose to do with the photograph?”,1260.94,1263.62,0.04197448119521141,0.8757530450820923,0.08227244019508362
231,“To ruin me.”,1264.428,1265.5417978763403,0.9091235995292664,0.08419837802648544,0.0066780517809093
232,“But how?”,1266.268,1267.2519999999997,0.05484175682067871,0.8903319835662842,0.0548262894153595
233,“I am about to be married.”,1268.14,1269.908,0.025758227333426476,0.8701841831207275,0.10405761748552322
234,“So I have heard.”,1270.6680000000001,1271.8359999999998,0.015374302864074707,0.7587254047393799,0.22590024769306183
235,"“To Clotilde Lothman von Saxe-Meningen, second daughter of the King of Scandinavia. ",1272.492,1278.2839999999999,0.017961638048291206,0.8991373777389526,0.08290109038352966
236,"You may know the strict principles of her family. 
",1278.9,1281.5159999999998,0.04920382797718048,0.8469730019569397,0.10382311791181564
237,She is herself the very soul of delicacy.,1282.068,1284.7363747187371,0.031045082956552505,0.5101237297058105,0.45883119106292725
238,A shadow of a doubt as to my conduct would bring the matter to an end.”,1285.0760265011274,1288.7669092031006,0.3985077142715454,0.5758742094039917,0.025618070736527443
239,“And Irene Adler?”,1289.756,1291.4919999999997,0.024868370965123177,0.9407395124435425,0.03439216688275337
240,“Threatens to send them the photograph. ,1292.6200000000001,1295.2655799728323,0.5450037717819214,0.4377698004245758,0.017226427793502808
241,And she will do it. ,1295.54,1296.7590225603042,0.1429179161787033,0.6530195474624634,0.2040625363588333
242,I know that she will do it. ,1296.8948832732603,1298.5715239880965,0.08566807210445404,0.738539457321167,0.17579247057437897
243,"You do not know her, but she has a soul of steel. ",1298.908,1302.2599999999998,0.01908585987985134,0.5206100940704346,0.46030402183532715
244,"She has the face of the most beautiful of women, and the mind of the most resolute of men. 
",1302.836,1308.052,0.012879354879260063,0.06827087700366974,0.9188498258590698
245,"Rather than I should marry another woman, there are no lengths to which she would not go﻿—none.”",1308.58,1314.5879999999997,0.22702328860759735,0.717904269695282,0.05507245287299156
246,“You are sure that she has not sent it yet?”,1315.876,1318.4725552985476,0.011137007735669613,0.9219213128089905,0.06694170087575912
247,“I am sure.”,1319.172,1319.9719999999998,0.01666295900940895,0.6974006295204163,0.2859363555908203
248,“And why?”,1320.916,1322.196,0.08579999208450317,0.8655321002006531,0.04866788908839226
249,“Because she has said that she would send it on the day when the betrothal was publicly proclaimed. ,1323.34,1329.58,0.14726391434669495,0.805568516254425,0.0471675768494606
250,That will be next Monday.”,1330.108,1332.1319999999998,0.010963271372020245,0.864388644695282,0.1246480941772461
251,"“Oh, then we have three days yet,” said Holmes with a yawn. ",1333.148,1336.6119999999999,0.012667845003306866,0.8165278434753418,0.17080432176589966
252,"“That is very fortunate, as I have one or two matters of importance to look into just at present. ",1337.1,1342.4679999999998,0.015232779085636139,0.43361467123031616,0.5511525273323059
253,"Your Majesty will, of course, stay in London for the present?”",1343.236,1346.1159999999998,0.08574634790420532,0.8839817047119141,0.03027196228504181
254,“Certainly. ,1346.916,1347.6919999999998,0.03427845984697342,0.743035614490509,0.22268590331077576
255,"You will find me at the Langham under the name of the Count Von Kramm.”
",1348.236,1353.1639999999998,0.017800701782107353,0.9131523966789246,0.06904681771993637
256,“Then I shall drop you a line to let you know how we progress.”,1354.244,1357.6305611017144,0.011078898794949055,0.8913252949714661,0.09759582579135895
257,“Pray do so. ,1358.172,1359.0199999999998,0.04419632628560066,0.6888986825942993,0.26690495014190674
258,I shall be all anxiety.”,1359.436,1361.1559999999997,0.376722127199173,0.5713459253311157,0.051931969821453094
259,"“Then, as to money?”",1361.956,1363.9239999999998,0.03473109379410744,0.8954057693481445,0.06986314058303833
260,“You have carte blanche.”,1364.508,1366.0839999999998,0.09807917475700378,0.797055721282959,0.10486505180597305
261,“Absolutely?”,1366.8600000000001,1367.7879999999998,0.02845286950469017,0.904419481754303,0.06712764501571655
262,“I tell you that I would give one of the provinces of my kingdom to have that photograph.”,1368.412,1373.1639692830245,0.03726853430271149,0.8371569514274597,0.1255744993686676
263,“And for present expenses?”,1373.964,1375.8736003258964,0.028388092294335365,0.9327500462532043,0.03886190801858902
264,The King took a heavy chamois leather bag from under his cloak and laid it on the table.,1376.8120000000001,1381.6919999999998,0.030798206105828285,0.8904624581336975,0.07873931527137756
265,"“There are three hundred pounds in gold and seven hundred in notes,” he said.",1382.724,1387.8039999999999,0.026423826813697815,0.825018584728241,0.14855758845806122
266,Holmes scribbled a receipt upon a sheet of his notebook and handed it to him.,1388.892,1392.7959999999998,0.013692295178771019,0.9267242550849915,0.05958347022533417
267,“And Mademoiselle’s address?” he asked.,1393.644,1396.7266818820847,0.022664105519652367,0.9439736008644104,0.03336234763264656
268,"“Is Briony Lodge, Serpentine Avenue, St. John’s Wood.”",1397.516,1402.2290407568055,0.014333202503621578,0.9511432647705078,0.03452352061867714
269,Holmes took a note of it. ,1403.22,1404.34,0.015120304189622402,0.8608000874519348,0.12407959252595901
270,"“One other question,” said he. ",1405.044,1407.4279999999999,0.030405256897211075,0.9037689566612244,0.06582578271627426
271,“Was the photograph a cabinet?”,1408.228,1409.8825275866636,0.03754011541604996,0.9108971953392029,0.05156274512410164
272,“It was.”,1410.396,1411.1239999999998,0.025392862036824226,0.7809180021286011,0.19368910789489746
273,"“Then, good night, your Majesty, and I trust that we shall soon have some good news for you.",1412.156,1417.2039999999997,0.008441411890089512,0.19923321902751923,0.7923253178596497
274,"And good night, Watson,” he added, as the wheels of the royal brougham rolled down the street. ",1417.892,1423.6708520691366,0.010823401622474194,0.7290929555892944,0.26008370518684387
275,"“If you will be good enough to call tomorrow afternoon at three o’clock I should like to chat this little matter over with you.”
",1424.42,1430.4919999999997,0.007458969950675964,0.48571473360061646,0.5068262815475464
